source_key,source_c7n,source_service,source_path,path_kind,target_key,target_c7n,edge_type,source,confidence,resolution,operation,evidence,corroborated_by,runnable,verdict,observed_sources,observed_hits,hit_rate,resolved_targets,dangling_targets,condition_violations,verdict_detail,verified_at
transfer.agreement,,transfer,LocalProfileId,scalar,transfer.profile,,references,doc,medium,service-partial,list_agreements,transfer.ListAgreements,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.agreement,,transfer,PartnerProfileId,scalar,transfer.profile,,references,doc,medium,service-partial,list_agreements,transfer.ListAgreements,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.connector,,transfer,Connector.SftpConfig.UserSecretId,dotted,secretsmanager.secret,secrets-manager,references,doc,medium,global-exact,describe_connector,transfer.DescribeConnector,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.connector,,transfer,Connector.As2Config.LocalProfileId,dotted,transfer.profile,,references,doc,medium,service-partial,describe_connector,transfer.DescribeConnector,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.server,transfer-server,transfer,Server.EndpointDetails.VpcEndpointId,dotted,ec2.vpc,vpc,contained-in,doc,medium,well-known,describe_server,transfer.DescribeServer,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.server,transfer-server,transfer,Server.EndpointDetails.VpcId,dotted,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,describe_server,transfer.DescribeServer,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.server,transfer-server,transfer,Server.WorkflowDetails.OnPartialUpload[].WorkflowId,list_dict,transfer.workflow,,references,doc,medium,service-exact,describe_server,transfer.DescribeServer,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.server,transfer-server,transfer,Server.WorkflowDetails.OnUpload[].WorkflowId,list_dict,transfer.workflow,,references,doc,medium,service-exact,describe_server,transfer.DescribeServer,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.user,transfer-user,transfer,ServerId,scalar,transfer.server,transfer-server,contained-in,parent_spec,high,declared,,c7n parent_spec of transfer-user,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.workflow,,transfer,Workflow.OnExceptionSteps[].CopyStepDetails.DestinationFileLocation.EfsFileLocation.FileSystemId,list_dict,codecommit.file,,references,doc,medium,global-exact,describe_workflow,transfer.DescribeWorkflow,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.workflow,,transfer,Workflow.OnExceptionSteps[].DecryptStepDetails.DestinationFileLocation.EfsFileLocation.FileSystemId,list_dict,codecommit.file,,references,doc,medium,global-exact,describe_workflow,transfer.DescribeWorkflow,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.workflow,,transfer,Workflow.Steps[].CopyStepDetails.DestinationFileLocation.EfsFileLocation.FileSystemId,list_dict,codecommit.file,,references,doc,medium,global-exact,describe_workflow,transfer.DescribeWorkflow,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
transfer.workflow,,transfer,Workflow.Steps[].DecryptStepDetails.DestinationFileLocation.EfsFileLocation.FileSystemId,list_dict,codecommit.file,,references,doc,medium,global-exact,describe_workflow,transfer.DescribeWorkflow,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
verifiedpermissions.policy_template,,verifiedpermissions,policyStoreId,scalar,verifiedpermissions.policy,,references,doc,medium,service-exact,list_policy_templates,verifiedpermissions.ListPolicyTemplates,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
verifiedpermissions.schema,,verifiedpermissions,policyStoreId,scalar,verifiedpermissions.policy,,references,doc,medium,service-exact,get_schema,verifiedpermissions.GetSchema,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.domain,,voice-id,Domain.ServerSideEncryptionConfiguration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_domain,voice-id.DescribeDomain,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.domain,,voice-id,ServerSideEncryptionConfiguration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,list_domains,voice-id.ListDomains,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.domain,,voice-id,Domain.WatchlistDetails.DefaultWatchlistId,dotted,voice-id.watchlist,,references,doc,medium,service-partial,describe_domain,voice-id.DescribeDomain,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.domain,,voice-id,WatchlistDetails.DefaultWatchlistId,dotted,voice-id.watchlist,,references,doc,medium,service-partial,list_domains,voice-id.ListDomains,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.fraudster,,voice-id,DomainId,scalar,voice-id.domain,,references,doc,medium,service-exact,list_fraudsters,voice-id.ListFraudsters,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.fraudster,,voice-id,Fraudster.DomainId,dotted,voice-id.domain,,references,doc,medium,service-exact,describe_fraudster,voice-id.DescribeFraudster,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.fraudster_registration_job,,voice-id,Job.OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_fraudster_registration_job,voice-id.DescribeFraudsterRegistrationJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.speaker,,voice-id,DomainId,scalar,voice-id.domain,,references,doc,medium,service-exact,list_speakers,voice-id.ListSpeakers,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.speaker,,voice-id,Speaker.DomainId,dotted,voice-id.domain,,references,doc,medium,service-exact,describe_speaker,voice-id.DescribeSpeaker,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.speaker_enrollment_job,,voice-id,Job.OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_speaker_enrollment_job,voice-id.DescribeSpeakerEnrollmentJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.watchlist,,voice-id,DomainId,scalar,voice-id.domain,,references,doc,medium,service-exact,list_watchlists,voice-id.ListWatchlists,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
voice-id.watchlist,,voice-id,Watchlist.DomainId,dotted,voice-id.domain,,references,doc,medium,service-exact,describe_watchlist,voice-id.DescribeWatchlist,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.access_log_subscription,,vpc-lattice,resourceId,scalar,vpc-lattice.service,,references,doc,medium,service-exact,get_access_log_subscription,vpc-lattice.GetAccessLogSubscription,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.listener,,vpc-lattice,serviceId,scalar,vpc-lattice.service,,references,doc,medium,service-exact,get_listener,vpc-lattice.GetListener,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service,,vpc-lattice,dnsEntry.hostedZoneId,dotted,route53.hosted_zone,hostedzone,references,doc,medium,global-exact,get_service,vpc-lattice.GetService,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_service_association,,vpc-lattice,dnsEntry.hostedZoneId,dotted,route53.hosted_zone,hostedzone,references,doc,medium,global-exact,get_service_network_service_association,vpc-lattice.GetServiceNetworkServiceAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_service_association,,vpc-lattice,customDomainName,scalar,vpc-lattice.service,,references,doc,medium,service-exact,get_service_network_service_association,vpc-lattice.GetServiceNetworkServiceAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_service_association,,vpc-lattice,dnsEntry.domainName,dotted,vpc-lattice.service,,references,doc,medium,service-exact,get_service_network_service_association,vpc-lattice.GetServiceNetworkServiceAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_service_association,,vpc-lattice,serviceId,scalar,vpc-lattice.service,,references,doc,medium,service-exact,get_service_network_service_association,vpc-lattice.GetServiceNetworkServiceAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_service_association,,vpc-lattice,serviceName,scalar,vpc-lattice.service,,references,doc,medium,service-exact,get_service_network_service_association,vpc-lattice.GetServiceNetworkServiceAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_service_association,,vpc-lattice,serviceNetworkId,scalar,vpc-lattice.service_network,,references,doc,medium,service-exact,get_service_network_service_association,vpc-lattice.GetServiceNetworkServiceAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_service_association,,vpc-lattice,serviceNetworkName,scalar,vpc-lattice.service_network,,references,doc,medium,service-exact,get_service_network_service_association,vpc-lattice.GetServiceNetworkServiceAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_vpc_association,,vpc-lattice,vpcId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_service_network_vpc_association,vpc-lattice.GetServiceNetworkVpcAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_vpc_association,,vpc-lattice,serviceNetworkId,scalar,vpc-lattice.service_network,,references,doc,medium,service-exact,get_service_network_vpc_association,vpc-lattice.GetServiceNetworkVpcAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.service_network_vpc_association,,vpc-lattice,serviceNetworkName,scalar,vpc-lattice.service_network,,references,doc,medium,service-exact,get_service_network_vpc_association,vpc-lattice.GetServiceNetworkVpcAssociation,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.target_group,,vpc-lattice,config.vpcIdentifier,dotted,ec2.vpc,vpc,contained-in,doc,medium,well-known,get_target_group,vpc-lattice.GetTargetGroup,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
vpc-lattice.target_group,,vpc-lattice,vpcIdentifier,scalar,ec2.vpc,vpc,contained-in,doc,medium,well-known,list_target_groups,vpc-lattice.ListTargetGroups,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
waf-regional.activated_rules_in_rule_group,,waf-regional,ExcludedRules[].RuleId,list_dict,waf-regional.rule,,references,doc,medium,service-exact,list_activated_rules_in_rule_group,waf-regional.ListActivatedRulesInRuleGroup,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
waf-regional.web_acl,waf-regional,waf-regional,WebACL.Rules[].ExcludedRules[].RuleId,list_nested,waf-regional.rule,,references,doc,medium,service-exact,get_web_acl,waf-regional.GetWebACL,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
waf.activated_rules_in_rule_group,,waf,ExcludedRules[].RuleId,list_dict,waf.rule,,references,doc,medium,service-exact,list_activated_rules_in_rule_group,waf.ListActivatedRulesInRuleGroup,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
waf.web_acl,waf,waf,WebACL.Rules[].ExcludedRules[].RuleId,list_nested,waf.rule,,references,doc,medium,service-exact,get_web_acl,waf.GetWebACL,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
wafv2.available_managed_rule_group,,wafv2,VendorName,scalar,wafv2.rule_group,,references,doc,medium,service-partial,list_available_managed_rule_groups,wafv2.ListAvailableManagedRuleGroups,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
wafv2.web_acl,wafv2,wafv2,WebACL.PostProcessFirewallManagerRuleGroups[].FirewallManagerStatement.ManagedRuleGroupStatement.VendorName,list_dict,wafv2.rule_group,,references,doc,medium,service-partial,get_web_acl,wafv2.GetWebACL,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
wafv2.web_acl,wafv2,wafv2,WebACL.PostProcessFirewallManagerRuleGroups[].Name,list_dict,wafv2.rule_group,,references,doc,medium,service-exact,get_web_acl,wafv2.GetWebACL,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
wafv2.web_acl,wafv2,wafv2,WebACL.PreProcessFirewallManagerRuleGroups[].FirewallManagerStatement.ManagedRuleGroupStatement.VendorName,list_dict,wafv2.rule_group,,references,doc,medium,service-partial,get_web_acl,wafv2.GetWebACL,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
wafv2.web_acl,wafv2,wafv2,WebACL.PreProcessFirewallManagerRuleGroups[].Name,list_dict,wafv2.rule_group,,references,doc,medium,service-exact,get_web_acl,wafv2.GetWebACL,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
wafv2.web_acl,wafv2,wafv2,WebACL.Rules[].Statement.AndStatement.Statements[].ManagedRuleGroupStatement.VendorName,list_nested,wafv2.rule_group,,references,doc,medium,service-partial,get_web_acl,wafv2.GetWebACL,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
wafv2.web_acl,wafv2,wafv2,WebACL.Rules[].Statement.ManagedRuleGroupStatement.VendorName,list_dict,wafv2.rule_group,,references,doc,medium,service-partial,get_web_acl,wafv2.GetWebACL,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
wafv2.web_acl,wafv2,wafv2,WebACL.Rules[].Statement.OrStatement.Statements[].ManagedRuleGroupStatement.VendorName,list_nested,wafv2.rule_group,,references,doc,medium,service-partial,get_web_acl,wafv2.GetWebACL,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
